"","W_st","R_eq_sen","R0_sen","R_eq_res","R0_res","No_trt_cat","Incidence","Vector_no","Prob_onward_tran","Risk","prevalence","vector_birth","vector_mortality","fit.adj"
"R0s2106",200,0.999999999999942,6.15587962382725,1.25444902738303,7.15777701444855,126.239319138521,138.724526525848,3000,0.714767039511112,90.2317044105394,0.0536630611983142,0.03,0.03,0.95
"R0s2107",200,0.99999999999999,6.14072992606192,1.26019502442065,7.15777701444855,128.102281408082,139.241610226176,3000,0.71640128756844,91.7726393412045,0.0478782983357027,0.03,0.03,0.95
"R0s2108",200,0.999999999999996,6.12558022829659,1.26602801101428,7.15777701444855,129.97706708248,139.760287185462,3000,0.718050699879481,93.3301239868572,0.0420495649624407,0.03,0.03,0.95
"R0s2109",200,0.999999999999992,6.11043053053126,1.27194978679324,7.15777701444855,131.863665150329,140.280494840775,3000,0.719715406541291,94.9043113716936,0.0361766395032182,0.03,0.03,0.95
"R0s2110",200,0.999999999999945,6.09528083276594,1.27796219485435,7.15777701444855,133.762058731884,140.802167086194,3000,0.721395536017148,96.4953520576447,0.0302593103774617,0.03,0.03,0.95
"R0s2111",200,0.999999999999972,6.08013113500061,1.28406712279586,7.15777701444855,135.672224761768,141.325234126841,3000,0.723091214928652,98.1033938350596,0.0242973767356503,0.03,0.03,0.95
"R0s2112",200,1.00000000000038,6.06498143723528,1.29026650376395,7.15777701444855,137.594133657635,141.849622327459,3000,0.724802567835462,99.7285813941495,0.0182906492325707,0.03,0.03,0.95
"R0s2113",200,0.999999999999954,6.04983173946995,1.2965623175095,7.15777701444855,139.527748974718,142.375254055834,3000,0.726529717001941,101.37105597652,0.0122389508391818,0.03,0.03,0.95
"R0s2114",200,0.999999999999988,6.03468204170462,1.30295659146331,7.15777701444855,141.473027046527,142.902047521745,3000,0.728272782152594,103.030955006723,0.00614211769466332,0.03,0.03,0.95
"R0s2115",200,0.99999999950035,2.06751121794512,0.949999999525333,1.96413565704786,0,59.1688151947498,3000,0.613258976361925,0,0.254315339218816,0.06,0.06,0.95
"R0s2116",200,0.999999997121928,1.98436791377592,0.991426966872634,1.96413565704786,11.8977085623308,59.4885427256268,3000,0.628953158477936,7.48310137892792,0.204551656337938,0.06,0.06,0.95
"R0s2117",200,0.999999996680183,1.90122460960672,1.03943398389457,1.96413565704786,23.7016189495996,59.2540472911079,3000,0.646345200369122,15.3194276490515,0.152809006939195,0.06,0.06,0.95
"R0s2118",200,1.00000003097421,1.81808130543752,1.09513931544849,1.96413565704786,34.9575912590295,58.2626524962588,3000,0.665506996340419,23.2645215580928,0.10016821244973,0.06,0.06,0.95
"R0s2119",200,0.999999769042274,1.73493800126832,1.15961869197247,1.96413565704786,45.0253874422744,56.2817330929945,3000,0.686394261527417,30.9051675634258,0.0483812572517871,0.06,0.06,0.95
"R0s2120",200,0.999998477059499,1.69336634918372,1.19541294904241,1.96413565704786,49.3621839275982,54.8468663396477,3000,0.697421021319838,34.4262247293632,0.0235739055455522,0.06,0.06,0.95
"R0s2121",200,0.999998512307102,1.68920918397526,1.19912666668077,1.96413565704786,49.7638824273408,54.6855807610941,3000,0.698542630251448,34.7621933223184,0.0211541244549474,0.06,0.06,0.95
"R0s2122",200,0.999998804375883,1.6850520187668,1.20286517208453,1.96413565704786,50.1592888873139,54.5209627336147,3000,0.699667526232237,35.0948255733551,0.0187470618887979,0.06,0.06,0.95
"R0s2123",200,0.999999597310702,1.68089485355834,1.20662875224516,1.96413565704786,50.548277000692,54.3529842015622,3000,0.700795727203004,35.4240165395589,0.0163531390974628,0.06,0.06,0.95
"R0s2124",200,1.00000137295141,1.67673768834988,1.210417958144,1.96413565704786,50.9307119877712,54.1816094166868,3000,0.701927328509303,35.749658604653,0.0139727801826479,0.06,0.06,0.95
"R0s2125",200,1.00000514445296,1.67258052314142,1.21423393818728,1.96413565704786,51.3064395927485,54.0067838396371,3000,0.703062600410077,36.0716388378603,0.0116064113749275,0.06,0.06,0.95
"R0s2126",200,1.00001324774733,1.66842335793296,1.2180793377277,1.96413565704786,51.6752554659038,53.8284033691847,3000,0.704202250740222,36.3898312066654,0.00925445979949653,0.06,0.06,0.95
"R0s2127",200,1.00003186270049,1.6642661927245,1.22196116512077,1.96413565704786,52.0368047872481,53.6462136870715,3000,0.705348260800424,36.7040697542966,0.0069173511853025,0.06,0.06,0.95
"R0s2128",200,1.00008133965393,1.66010902751604,1.2259025318637,1.96413565704786,52.3901587106206,53.4593861560084,3000,0.706507305755012,37.014029878718,0.00459550578023302,0.06,0.06,0.95
"R0s2129",200,1.00026169595068,1.65595186230758,1.23001710874375,1.96413565704786,52.7310288649219,53.2637320161041,3000,0.707712423035174,37.3184042071316,0.00228934230227874,0.06,0.06,0.95
"R0s2130",200,0.7564436761639,0.756449476108809,0.718621492355705,0.718627002303369,0,0.000668071745965697,3000,0.512576289638126,0,3.47983990305267e-06,0.09,0.09,0.95
"R0s2131",200,0.726027889250419,0.726029467581234,0.718625446810561,0.718627002303369,4.38975693706045e-05,0.000183869270146862,3000,0.512578217129374,2.25009378442975e-05,7.54710075215327e-07,0.09,0.09,0.95
"R0s2132",200,0.695609049151993,0.695609459053659,0.718626585850537,0.718627002303369,2.2263338410066e-05,4.79835489158225e-05,3000,0.512578772321953,1.14117146700198e-05,1.43536128938184e-07,0.09,0.09,0.95
"R0s2133",200,0.665189350108919,0.665189450526085,0.718626897837042,0.718627002303369,7.84512496429829e-06,1.17429933511567e-05,3000,0.512578924390775,4.02124571591123e-06,2.24795850004548e-08,0.09,0.09,0.95
"R0s2134",200,0.634769421710895,0.63476944199851,0.718626980832294,0.718627002303369,1.99772300623839e-06,2.35884977708478e-06,3000,0.512578964844408,1.02399079058353e-06,2.14661896705604e-09,0.09,0.09,0.95
"R0s2135",200,0.619559430915529,0.619559437734723,0.718626995040222,0.718627002303369,7.31431010674404e-07,7.89382008840193e-07,3000,0.512578971769651,3.74916155371922e-07,3.49309616933011e-10,0.09,0.09,0.95
"R0s2136",200,0.618038431385992,0.618038437308344,0.718626995992052,0.718627002303369,6.40332475292498e-07,6.85429822045112e-07,3000,0.512578972233593,3.28220962073221e-07,2.72198876256485e-10,0.09,0.09,0.95
"R0s2137",200,0.616517431794082,0.616517436881965,0.718626996878518,0.718627002303369,5.54450542771721e-07,5.88737363325391e-07,3000,0.512578972665675,2.84199689607855e-07,2.07226196188119e-10,0.09,0.09,0.95
"R0s2138",200,0.614996432140827,0.614996436455586,0.71862699770018,0.718627002303369,4.73519249747022e-07,4.98831833717346e-07,3000,0.51257897306617,2.42716010762392e-07,1.53190704330699e-10,0.09,0.09,0.95
"R0s2139",200,0.613475432435631,0.613475436029208,0.718626998467588,0.718627002303369,3.97285000861385e-07,4.1527099472243e-07,3000,0.512578973440222,2.03639937904726e-07,1.08994666876679e-10,0.09,0.09,0.95
"R0s2140",200,0.611954432676391,0.611954435602829,0.718626999177816,0.718627002303369,3.25523324833579e-07,3.37659061017043e-07,3000,0.512578973786401,1.66856411786733e-07,7.36390529169885e-11,0.09,0.09,0.95
"R0s2141",200,0.610433432874703,0.61043343517645,0.718626999843968,0.718627002303369,2.58078691580537e-07,2.65685647110207e-07,3000,0.512578974111098,1.32285710970286e-07,4.62190047210243e-11,0.09,0.09,0.95
"R0s2142",200,0.608912433022366,0.608912434750072,0.718627000455967,0.718627002303369,1.94608461560688e-07,1.98860695808843e-07,3000,0.512578974409399,9.97522056381685e-08,2.58696720090817e-11,0.09,0.09,0.95
"R0s2143",200,0.607391433127435,0.607391434323693,0.718627001022869,0.718627002303369,1.34889541844997e-07,1.36831892890033e-07,3000,0.512578974685719,6.91415430547349e-08,1.18321013812085e-11,0.09,0.09,0.95
"R0s2144",200,0.605870433218531,0.605870433897314,0.718627001578053,0.718627002303369,7.87213526562851e-08,7.92816854879907e-08,3000,0.512578974956327,4.03509102517342e-08,3.41772437610303e-12,0.09,0.09,0.95
"R0s2145",200,0.31136120595383,0.311361205954308,0.295793145656139,0.295793145656593,0,4.61466006726815e-11,3000,0.256058700405472,0,4.86159452225958e-13,0.12,0.12,0.95
"R0s2146",200,0.298840064966692,0.298840064966799,0.29579314565649,0.295793145656593,4.40974092789263e-12,1.11362164901637e-11,3000,0.256058700405733,1.12915253112216e-12,7.58145827909679e-14,0.12,0.12,0.95
"R0s2147",200,0.286318923979276,0.28631892397929,0.29579314565658,0.295793145656593,2.2355301410467e-12,3.45678607666367e-12,3000,0.2560587004058,5.72426942634412e-13,1.44129032519846e-14,0.12,0.12,0.95
"R0s2148",200,0.273797782991739,0.27379778299178,0.295793145656552,0.295793145656593,9.86093321307926e-13,1.21811580651608e-12,3000,0.25605870040578,2.52497774332926e-13,2.82557240778192e-15,0.12,0.12,0.95
"R0s2149",200,0.26127664200412,0.261276642004271,0.295793145656418,0.295793145656593,3.51013704340315e-13,3.81307279299225e-13,3000,0.25605870040568,8.98801129579645e-14,3.7717575113294e-16,0.12,0.12,0.95
"R0s2150",200,0.255016071510992,0.255016071510516,0.295793145657139,0.295793145656593,1.54647366081356e-13,1.6052774092076e-13,3000,0.256058700406216,3.95988035800365e-14,7.38549657004147e-17,0.12,0.12,0.95
"R0s2151",200,0.254390014461779,0.254390014461141,0.295793145657332,0.295793145656593,1.37962851426033e-13,1.42628586320349e-13,3000,0.25605870040636,3.53265884405056e-14,5.86466165192583e-17,0.12,0.12,0.95
"R0s2152",200,0.253763957412679,0.253763957411765,0.295793145657635,0.295793145656593,1.21738283345154e-13,1.25355236663633e-13,3000,0.256058700406585,3.11721466230889e-14,4.5499750549391e-17,0.12,0.12,0.95
"R0s2153",200,0.253137900362666,0.25313790036239,0.29579314565691,0.295793145656593,1.05957790266593e-13,1.08680637328035e-13,3000,0.256058700406046,2.71314140735603e-14,3.42789623208258e-17,0.12,0.12,0.95
"R0s2154",200,0.252511843313331,0.252511843313014,0.295793145656957,0.295793145656593,9.05888786885293e-14,9.25614832957483e-14,3000,0.256058700406081,2.31960705482289e-14,2.48529509897937e-17,0.12,0.12,0.95
"R0s2155",200,0.251885786263632,0.251885786263639,0.295793145656561,0.295793145656593,7.56854450999425e-14,7.70433574470392e-14,3000,0.256058700405786,1.93799167119248e-14,1.71213675690056e-17,0.12,0.12,0.95
"R0s2156",200,0.251259729217504,0.251259729214263,0.295793145660418,0.295793145656593,6.11435308836877e-14,6.20113477034465e-14,3000,0.256058700408655,1.56563330564735e-14,1.09501219386466e-17,0.12,0.12,0.95
"R0s2157",200,0.250633672163215,0.250633672164888,0.295793145654626,0.295793145656593,4.70268286952554e-14,4.75218961174259e-14,3000,0.256058700404346,1.20416286398449e-14,6.25136555839914e-18,0.12,0.12,0.95
"R0s2158",200,0.250007615116359,0.250007615115512,0.295793145657596,0.295793145656593,3.32771815596726e-14,3.3508177512782e-14,3000,0.256058700406556,8.52091186336277e-15,2.91897340972051e-18,0.12,0.12,0.95
"R0s2159",200,0.249381558066947,0.249381558066137,0.295793145657556,0.295793145656593,1.97658460712378e-14,1.98337075402979e-14,3000,0.256058700406526,5.06121685743661e-15,8.58143459842803e-19,0.12,0.12,0.95
"R0s2160",200,0.136702922284791,0.136702922284795,0.129867776170551,0.129867776170555,0,6.36370214826167e-15,3000,0.12178845626267,0,1.42240416872906e-16,0.15,0.15,0.95
"R0s2161",200,0.131205523987863,0.131205523987899,0.129867776170518,0.129867776170555,8.21002976881254e-16,1.38739743607875e-15,3000,0.121788456262641,9.99886851414004e-17,1.41151145113055e-17,0.15,0.15,0.95
"R0s2162",200,0.125708125691051,0.125708125691004,0.129867776170602,0.129867776170555,4.09206825071765e-16,5.10595554304565e-16,3000,0.121788456262714,4.98366675176566e-17,2.6382370210628e-18,0.15,0.15,0.95
"R0s2163",200,0.120210727394112,0.120210727394109,0.129867776170559,0.129867776170555,1.96215432020715e-16,2.1735979100794e-16,3000,0.121788456262677,2.3896774560717e-17,5.62239798930361e-19,0.15,0.15,0.95
"R0s2164",200,0.114713329097164,0.114713329097214,0.129867776170497,0.129867776170555,7.69960424794395e-17,8.00677873239234e-17,3000,0.121788456262621,9.37722915190216e-18,8.27347758715725e-20,0.15,0.15,0.95
"R0s2165",200,0.111964629948618,0.111964629948766,0.129867776170381,0.129867776170555,3.53449617603701e-17,3.59687721643519e-17,3000,0.12178845626252,4.30460832945326e-18,1.68796986630948e-20,0.15,0.15,0.95
"R0s2166",200,0.111689760033727,0.111689760033921,0.129867776170328,0.129867776170555,3.16497196411758e-17,3.21467216492651e-17,3000,0.121788456262474,3.85457049623889e-18,1.34539765708831e-20,0.15,0.15,0.95
"R0s2167",200,0.111414890118491,0.111414890119077,0.129867776169877,0.129867776170555,2.80318109657061e-17,2.84186794404438e-17,3000,0.121788456262078,3.41395098374372e-18,1.04769048103887e-20,0.15,0.15,0.95
"R0s2168",200,0.111140020204322,0.111140020204232,0.129867776170664,0.129867776170555,2.44906569630038e-17,2.4783106975482e-17,3000,0.121788456262768,2.98267930438526e-18,7.92310131359697e-21,0.15,0.15,0.95
"R0s2169",200,0.110865150289103,0.110865150289387,0.129867776170227,0.129867776170555,2.1017773919093e-17,2.12305268053431e-17,3000,0.121788456262385,2.55972223967815e-18,5.76620124553904e-21,0.15,0.15,0.95
"R0s2170",200,0.110590280373279,0.110590280374542,0.129867776169078,0.129867776170555,1.76142720630103e-17,1.7761235307618e-17,3000,0.121788456261375,2.1452150027219e-18,3.98465551801973e-21,0.15,0.15,0.95
"R0s2171",200,0.110315410468273,0.110315410459698,0.12986777618064,0.129867776170555,1.42759372425491e-17,1.43701969918589e-17,3000,0.121788456271529,1.73864435859928e-18,2.55666055484677e-21,0.15,0.15,0.95
"R0s2172",200,0.110040540543545,0.110040540544853,0.129867776169034,0.129867776170555,1.10042777326464e-17,1.10581893189919e-17,3000,0.121788456261337,1.34019399733e-18,1.46281951646603e-21,0.15,0.15,0.95
"R0s2173",200,0.109765670629077,0.109765670630008,0.129867776169425,0.129867776170555,7.79609757070792e-18,7.82129134365085e-18,3000,0.121788456261681,9.49474688001957e-19,6.83850027012534e-22,0.15,0.15,0.95
"R0s2174",200,0.109490800715047,0.109490800715163,0.129867776170415,0.129867776170555,4.65045179741072e-18,4.65788739201965e-18,3000,0.12178845626255,5.6637134533005e-19,2.01901541724002e-22,0.15,0.15,0.95
"R0s2175",250,0.999999999999993,6.27600515648836,0.949999999999993,5.96220489866394,0,97.4418644063301,3000,0.613258976545496,0,0.418817931548557,0.03,0.03,0.95
"R0s2176",250,1.00000000000001,6.06559268752547,0.985370619536876,5.96220489866394,20.7451731471499,103.725865735749,3000,0.626699151292256,13.0009824047298,0.356661915698794,0.03,0.03,0.95
"R0s2177",250,0.999999999999996,5.85518021856257,1.02822428385174,5.96220489866394,44.2942724475204,110.735681118801,3000,0.642358533221191,28.452803879489,0.285573901099025,0.03,0.03,0.95
"R0s2178",250,0.999999999999998,5.64476774959967,1.08106200675286,5.96220489866394,71.1243263656974,118.540543942829,3000,0.660764935656491,46.9964609346413,0.20380113094614,0.03,0.03,0.95
"R0s2179",250,1.00000000000002,5.43435528063677,1.14752991050481,5.96220489866394,101.735204140045,127.169005175057,3000,0.682580142712662,69.442430160814,0.109317817406303,0.03,0.03,0.95
"R0s2180",250,1.00000000000006,5.32914904615532,1.18747646306449,5.96220489866394,118.597636859823,131.77515206647,3000,0.695010052844703,82.4265498612027,0.0566386911357066,0.03,0.03,0.95
"R0s2181",250,0.999999999999937,5.31862842270718,1.19176397914104,5.96220489866394,120.343248073824,132.245327553653,3000,0.6963149028647,83.7967970929476,0.0511567008619815,0.03,0.03,0.95
"R0s2182",250,0.999999999999985,5.30810779925903,1.19610859669426,5.96220489866394,122.099742566389,132.717111485206,3000,0.697631436479964,85.180618800424,0.0456348461327034,0.03,0.03,0.95
"R0s2183",250,0.999999999999982,5.29758717581089,1.20051134469402,5.96220489866394,123.867132445556,133.190464995222,3000,0.698959762779501,86.5781415103231,0.0400729078551637,0.03,0.03,0.95
"R0s2184",250,1.00000000000002,5.28706655236274,1.2049732733803,5.96220489866394,125.645426213387,133.665347035518,3000,0.700299990625619,87.9894907993871,0.0344706730559019,0.03,0.03,0.95
"R0s2185",250,1.00000000000016,5.2765459289146,1.20949545467485,5.96220489866394,127.434628578381,134.141714293032,3000,0.701652228564976,89.4147911383708,0.0288279353319389,0.03,0.03,0.95
"R0s2186",250,1.00000000000016,5.26602530546645,1.2140789825948,5.96220489866394,129.234740260024,134.619521104191,3000,0.703016584734292,90.854165726625,0.0231444953227934,0.03,0.03,0.95
"R0s2187",250,0.999999999999168,5.25550468201831,1.21872497366839,5.96220489866394,131.04575778572,135.098719366722,3000,0.704393166760564,92.3077363172213,0.0174201612042493,0.03,0.03,0.95
"R0s2188",250,0.999999999999919,5.24498405857016,1.22343456735823,5.96220489866394,132.867673281144,135.579258450147,3000,0.705782081657439,93.775623033346,0.0116547492047553,0.03,0.03,0.95
"R0s2189",250,1.00000000000003,5.23446343512202,1.22820892646754,5.96220489866394,134.700474248888,136.061085099886,3000,0.707183435710324,95.2579441711384,0.00584808414463019,0.03,0.03,0.95
"R0s2190",250,0.999999884616011,1.72217232903346,0.94999989038521,1.63606371258179,0,47.7816262366945,3000,0.613258934152961,0,0.205371720897082,0.06,0.06,0.95
"R0s2191",250,0.999999797831572,1.66443392336041,0.984061537982234,1.63606371258179,9.44278830734518,47.2139366663882,3000,0.626210150035451,5.91316988269563,0.162345377565508,0.06,0.06,0.95
"R0s2192",250,1.00000271729709,1.60669551768735,1.02246894101796,1.63606371258179,18.4564942465983,46.1412801195502,3000,0.640294249335674,11.8175871289938,0.118992654611439,0.06,0.06,0.95
"R0s2193",250,1.00005044541186,1.5489571120143,1.06570978226945,1.63606371258179,26.66820364126,44.4475279537157,3000,0.655516740137047,17.4814539162297,0.0764156279589313,0.06,0.06,0.95
"R0s2194",250,1.00082430415903,1.49121870634124,1.11482723250867,1.63606371258179,33.5833692916096,41.9831548964397,3000,0.672028063106119,22.568966617618,0.0360864330409648,0.06,0.06,0.95
"R0s2195",250,1.00457877323517,1.46234950350471,1.14497192183578,1.63606371258179,36.1960685137983,40.2282413583251,3000,0.681767146940716,24.6772903611229,0.0172861618423562,0.06,0.06,0.95
"R0s2196",250,1.00563644048222,1.45946258322106,1.14879679426637,1.63606371258179,36.3844271307365,39.9943183946867,3000,0.682982022154436,24.8499096166811,0.0154666529660213,0.06,0.06,0.95
"R0s2197",250,1.00702358402732,1.45657566293741,1.15299201335886,1.63606371258179,36.5447358030884,39.7351089804233,3000,0.684309196188326,25.0078987823262,0.013658615163971,0.06,0.06,0.95
"R0s2198",250,1.00888551009943,1.45368874265375,1.15771538622696,1.63606371258179,36.6664278215943,39.4400683113405,3000,0.685796805533207,25.1457190703633,0.0118621490177677,0.06,0.06,0.95
"R0s2199",250,1.01145901089078,1.4508018223701,1.16322409142867,1.63606371258179,36.7321123351747,39.0918289611522,3000,0.687522899668113,25.2541683836142,0.0100774112764605,0.06,0.06,0.95
"R0s2200",250,1.01515395706658,1.44791490208645,1.16996326814682,1.63606371258179,36.7112970266246,38.6599371103881,3000,0.689621658172215,25.3169055291535,0.00830473560005869,0.06,0.06,0.95
"R0s2201",250,1.02073784116087,1.44502798180279,1.17876631358666,1.63606371258179,36.5459217058744,38.0864280113262,3000,0.692341941861377,25.302274400959,0.00654496548131671,0.06,0.06,0.95
"R0s2202",250,1.02981005398826,1.44214106151914,1.19136939173927,1.63606371258179,36.112271492828,37.2478795022837,3000,0.696195048906388,25.1411846180702,0.00480047276223414,0.06,0.06,0.95
"R0s2203",250,1.04626151342784,1.43925414123549,1.21199372863551,1.63606371258179,35.0998450001501,35.8348369107898,3000,0.702396652758599,24.6540136404511,0.00307885191710201,0.06,0.06,0.95
"R0s2204",250,1.08221284306281,1.43636722095184,1.25377537621099,1.63606371258179,32.4937932637077,32.8372488403471,3000,0.71457482725824,23.2192467083788,0.00141073324532819,0.06,0.06,0.95
"R0s2205",250,0.630098716484651,0.63009880902181,0.598593780660418,0.598593868570719,0,1.06366788068286e-05,3000,0.45041607149051,0,6.31350542254268e-08,0.09,0.09,0.95
"R0s2206",250,0.608973773758475,0.608973803099883,0.598593839855247,0.598593868570719,8.91297909462431e-07,3.39053576470063e-06,3000,0.450416104023035,4.01454931903944e-07,1.53236619232978e-08,0.09,0.09,0.95
"R0s2207",250,0.587848787824397,0.587848797177956,0.598593859199801,0.598593868570719,5.35284271253068e-07,1.08148740080267e-06,3000,0.450416114654491,2.41100661693467e-07,3.451083155724e-09,0.09,0.09,0.95
"R0s2208",250,0.56672378835461,0.566723791256029,0.598593865612541,0.598593868570719,2.32011790707272e-07,3.34442824569024e-07,3000,0.450416118178829,1.04501850142089e-07,6.64811433093389e-10,0.09,0.09,0.95
"R0s2209",250,0.545598784584558,0.545598785334102,0.598593867796929,0.598593868570719,7.39264963679405e-08,8.58820800917519e-08,3000,0.450416119379334,3.32976856133581e-08,7.94364477837341e-11,0.09,0.09,0.95
"R0s2210",250,0.535036282088948,0.535036282373139,0.598593868275977,0.598593868570719,3.02925004530676e-08,3.24471270642637e-08,3000,0.450416119642611,1.36442305083428e-08,1.44667939624923e-11,0.09,0.09,0.95
"R0s2211",250,0.533980031828268,0.533980032077042,0.598593868312702,0.598593868570719,2.68185739547186e-08,2.85147853156001e-08,3000,0.450416119662794,1.2079518015574e-08,1.14003052710099e-11,0.09,0.09,0.95
"R0s2212",250,0.53292378156569,0.532923781780946,0.598593868347461,0.598593868570719,2.34824910161399e-08,2.47870286538021e-08,3000,0.450416119681897,1.05768924839547e-08,8.77659396989689e-12,0.09,0.09,0.95
"R0s2213",250,0.531867531298485,0.53186753148485,0.598593868377205,0.598593868570719,2.02810061854274e-08,2.12552896520828e-08,3000,0.450416119698244,9.13489210961627e-09,6.56121503770061e-12,0.09,0.09,0.95
"R0s2214",250,0.530811281031988,0.530811281188753,0.598593868407908,0.598593868570719,1.72078716395494e-08,1.79082054076518e-08,3000,0.450416119715118,7.75070277244167e-09,4.72095909219523e-12,0.09,0.09,0.95
"R0s2215",250,0.529755030765141,0.529755030892657,0.598593868438382,0.598593868570719,1.42591289888707e-08,1.47371764008801e-08,3000,0.450416119731866,6.4225415499233e-09,3.22566364391379e-12,0.09,0.09,0.95
"R0s2216",250,0.528698780493402,0.528698780596561,0.598593868463468,0.598593868570719,1.14270608884374e-08,1.17300557114056e-08,3000,0.450416119745652,5.14693242546728e-09,2.04645869023753e-12,0.09,0.09,0.95
"R0s2217",250,0.527642530223522,0.527642530300464,0.598593868490825,0.598593868570719,8.71039411066242e-09,8.88166471022803e-09,3000,0.450416119760687,3.92330191691091e-09,1.1578892146085e-12,0.09,0.09,0.95
"R0s2218",250,0.526586279942724,0.526586280004368,0.598593868505829,0.598593868570719,6.10315233322861e-09,6.18226398167527e-09,3000,0.450416119768934,2.74895819229155e-09,5.35350006857471e-13,0.09,0.09,0.95
"R0s2219",250,0.525530029657914,0.525530029708272,0.59859386851644,0.598593868570719,3.60079322447669e-09,3.62387319822202e-09,3000,0.450416119774765,1.62185531228005e-09,1.56330123420689e-13,0.09,0.09,0.95
"R0s2220",250,0.259354168710074,0.259354168710118,0.246386460274571,0.246386460274612,0,3.66751579018913e-12,3000,0.218379898569136,0,4.50338690340568e-14,0.12,0.12,0.95
"R0s2221",250,0.250658931913576,0.250658931913236,0.246386460274946,0.246386460274612,4.45024812133944e-13,1.03059615580843e-12,3000,0.218379898569429,9.718447333469e-14,7.65110037420895e-15,0.12,0.12,0.95
"R0s2222",250,0.24196369511632,0.241963695116355,0.246386460274577,0.246386460274612,2.52344101398012e-13,3.72252495084461e-13,3000,0.21837989856914,5.51068792678187e-14,1.62691213725065e-15,0.12,0.12,0.95
"R0s2223",250,0.233268458319572,0.233268458319473,0.246386460274713,0.246386460274612,1.2317226054979e-13,1.48566438220635e-13,3000,0.218379898569247,2.68983457654079e-14,3.52940369124487e-16,0.12,0.12,0.95
"R0s2224",250,0.224573221522602,0.224573221522592,0.246386460274621,0.246386460274612,4.75841883161188e-14,5.12033550488577e-14,3000,0.218379898569175,1.03914302179706e-14,5.11307728110319e-17,0.12,0.12,0.95
"R0s2225",250,0.220225603124879,0.220225603124151,0.246386460275422,0.246386460274612,2.16670640499552e-14,2.23948746427506e-14,3000,0.218379898569801,4.73165124953461e-15,1.03475430121215e-17,0.12,0.12,0.95
"R0s2226",250,0.219790841283984,0.219790841284307,0.246386460274249,0.246386460274612,1.94169060352203e-14,1.99971229958238e-14,3000,0.218379898568885,4.24026197049298e-15,8.25393089855467e-18,0.12,0.12,0.95
"R0s2227",250,0.219356079444579,0.219356079444463,0.246386460274743,0.246386460274612,1.71883728939953e-14,1.76397073296691e-14,3000,0.21837989856927,3.75359512916148e-15,6.42416384999754e-18,0.12,0.12,0.95
"R0s2228",250,0.218921317604639,0.218921317604619,0.24638646027464,0.246386460274612,1.50085387756609e-14,1.5349473349397e-14,3000,0.21837989856919,3.27756317550059e-15,4.8554913601642e-18,0.12,0.12,0.95
"R0s2229",250,0.218486555764813,0.218486555764774,0.246386460274665,0.246386460274612,1.28743086960089e-14,1.31221790012388e-14,3000,0.218379898569209,2.81149022718311e-15,3.53205125928883e-18,0.12,0.12,0.95
"R0s2230",250,0.218051793924744,0.21805179392493,0.246386460274409,0.246386460274612,1.07937145469896e-14,1.09649752519199e-14,3000,0.21837989856901,2.35713028795444e-15,2.44172646338936e-18,0.12,0.12,0.95
"R0s2231",250,0.217617032085033,0.217617032085086,0.246386460274555,0.246386460274612,8.74736947638636e-15,8.85718742688308e-15,3000,0.218379898569124,1.9102496589999e-15,1.56655595488975e-18,0.12,0.12,0.95
"R0s2232",250,0.217182270246987,0.217182270245242,0.246386460276596,0.246386460274612,6.74714302723795e-15,6.80998454493791e-15,3000,0.218379898570719,1.47344040993036e-15,8.96910523382234e-19,0.12,0.12,0.95
"R0s2233",250,0.216747508398444,0.216747508405398,0.246386460266706,0.246386460274612,4.77533290653278e-15,4.80466602728821e-15,3000,0.218379898562989,1.04283671573313e-15,4.18877715101474e-19,0.12,0.12,0.95
"R0s2234",250,0.216312746562094,0.216312746565554,0.246386460270898,0.246386460274612,2.8449507187866e-15,2.85359575852225e-15,3000,0.218379898566265,6.21280049394642e-16,1.23514867216049e-19,0.12,0.12,0.95
"R0s2235",250,0.113869268526082,0.113869268526085,0.108175805099778,0.10817580509978,0,1.45609618096948e-15,3000,0.102530197207849,0,3.87785815604714e-17,0.15,0.15,0.95
"R0s2236",250,0.110051630819945,0.110051630819907,0.108175805099818,0.10817580509978,2.18598861173003e-16,3.47841764691106e-16,3000,0.102530197207886,2.24129843454872e-17,3.75826646721669e-18,0.15,0.15,0.95
"R0s2237",250,0.106233993113725,0.10623399311373,0.108175805099775,0.10817580509978,1.13198792503904e-16,1.37482752180188e-16,3000,0.102530197207847,1.16062945191154e-17,7.29814917116865e-19,0.15,0.15,0.95
"R0s2238",250,0.102416355407547,0.102416355407553,0.108175805099776,0.10817580509978,5.59795296109242e-17,6.12331683107348e-17,3000,0.102530197207848,5.7395922106106e-18,1.60404913867016e-19,0.15,0.15,0.95
"R0s2239",250,0.0985987177013701,0.0985987177013758,0.10817580509978,0.10817580509978,2.23284036310173e-17,2.31070277872218e-17,3000,0.102530197207851,2.28933562762471e-18,2.39926028727453e-20,0.15,0.15,0.95
"R0s2240",250,0.096689898848346,0.0966898988482872,0.108175805099844,0.10817580509978,1.0327138822015e-17,1.04866685543243e-17,3000,0.102530197207909,1.05884358001465e-18,4.9319332285433e-21,0.15,0.15,0.95
"R0s2241",250,0.0964990169627234,0.0964990169629783,0.108175805099498,0.10817580509978,9.25271245331788e-18,9.37990056829608e-18,3000,0.102530197207598,9.48682432543883e-19,3.93323473242092e-21,0.15,0.15,0.95
