"","W_st","R_eq_sen","R0_sen","R_eq_res","R0_res","No_trt_cat","Incidence","Vector_no","Prob_onward_tran","Risk","prevalence","vector_birth","vector_mortality","fit.adj","times","CS","CEs","CEr","CIs","CIr","CTs","CTr","CR","PS","PEs","PEr","PIs","PIr","PTs","PTr","PR","WS","WEs","WEr","WIs","WIr","WR","VS","VEs","VEr","VIs","VIr","total.cattle","treat_prop"
"R0s4609",50,1.04573796214524,1.13806884594199,1.76045567308395,1.89856905913136,8.30353177665823,10.4478522123895,3000,0.828033514531817,6.87560260005294,0.00892241754721028,0.09,0.09,1,3000,47.0559049966464,0.429069906052955,0,0.446120877360514,0,0.00908205313901375,0,2.05982216680046,0,0,0,0,0,0,0,0,45.7913264663156,0.548576399860743,0,2.08248676358597,0,1.57761037023479,2995.7966636079,3.51133058131289,0,0.692005812067538,0,49.9999999999993,0.8
"R0s4610",50,1.03514679547286,1.04300631929332,1.8863945222006,1.89856905913136,0.825557069298433,0.919551532068885,3000,0.848382522002849,0.700388188508685,0.000394261412798295,0.09,0.09,1,3000,49.753614062516,0.0377639232882499,0,0.0197130706399147,0,0.000902997570043272,0,0.188005945982731,0,0,0,0,0,0,0,0,49.6157972751329,0.0494904856905022,0,0.189543768620415,0,0.145168470554174,2999.65099806746,0.291480759614034,0,0.0575211746523629,0,49.9999999999969,0.9
"R0s4611",50,1.02787358874655,1.03350006662845,1.88982669389386,1.89856905913136,0.597605101956378,0.657863243824958,3000,0.84890200722784,0.507308170580368,0.000254035900839425,0.09,0.09,1,3000,49.824039684867,0.0270169709989716,0,0.0127017950419712,0,0.000653680018074632,0,0.135587869073141,0,0,0,0,0,0,0,0,49.7230897424222,0.0354430684551877,0,0.136435346928237,0,0.105031842193618,2999.75105895376,0.207886341066302,0,0.0410547055035644,0,49.9999999999992,0.91
"R0s4612",50,1.02002695850681,1.02399381396359,1.89238687333636,1.89856905913136,0.425791532698282,0.463334800296334,3000,0.849288350437742,0.361619788435682,0.000159139820206655,0.09,0.09,1,3000,49.8762552355065,0.0190281232154552,0,0.00795699101033274,0,0.000465757852909775,0,0.0962938924143733,0,0,0,0,0,0,0,0,49.8034553406223,0.0249846827845015,0,0.0967038357716162,0,0.0748561408203708,2999.825145956,0.145998640565103,0,0.0288554044551004,0,49.9999999999995,0.92
"R0s4613",50,1.01173780360105,1.01448756129872,1.89427111802265,1.89856905913136,0.298117942127852,0.320740284523279,3000,0.849572060688885,0.253272674421889,9.6445704271965e-05,0.09,0.09,1,3000,49.9144499776159,0.0131720856067055,0,0.00482228521359825,0,0.000326110016660114,0,0.0672295415466306,0,0,0,0,0,0,0,0,49.8628504703589,0.0173086137404929,0,0.067380603447468,0,0.0524603124528103,2999.87926299538,0.100798586178426,0,0.0199384188137845,0,49.9999999999995,0.93
"R0s4614",50,1.00311295632687,1.00498130863385,1.89564044626559,1.89856905913136,0.204496555324531,0.217577716911855,3000,0.849777904948367,0.173776654352838,5.61033864271216e-05,0.09,0.09,1,3000,49.9420342045595,0.00893542985264293,0,0.00280516932135608,0,0.000223704804060607,0,0.0460014914621315,0,0,0,0,0,0,0,0,49.9061974074834,0.0117492751823713,0,0.0460133167631517,0,0.0360400005682552,2999.91829024247,0.0682066778586669,0,0.0135030843136498,0,49.9999999999997,0.94
"R0s4615",50,0.99423716079693,0.995475055968986,1.89662329205456,1.89856905913136,0.136726344317576,0.143893800132829,3000,0.849925477569455,0.116207203490442,3.0929883471471e-05,0.09,0.09,1,3000,49.9617064423933,0.00590939630935644,0,0.00154649417357355,0,0.00014957365190625,0,0.0306880934701115,0,0,0,0,0,0,0,0,49.9374444258287,0.00777488591858439,0,0.0306364317318815,0,0.0241442565189756,2999.94608305241,0.045000338076774,0,0.00891661116101111,0,49.9999999999983,0.95
"R0s4616",50,0.985176145246798,0.985968803304119,1.89731976945556,1.89856905913136,0.0883114523084261,0.0919535291915938,3000,0.850029964692111,0.0750673806876404,1.58155925472441e-05,0.09,0.09,1,3000,49.9755545694148,0.00377632563415169,0,0.000790779627362207,0,9.66125812642777e-05,0,0.0197817127424698,0,0,0,0,0,0,0,0,49.9596853468917,0.00497107768008025,0,0.0197114350665514,0,0.0156321403616339,2999.96561931382,0.0286907307544336,0,0.00568995540979021,0,50.0000000000001,0.96
"R0s4617",50,0.975979976572558,0.976462550639252,1.89780649218715,1.89856905913136,0.0542114834242793,0.0558604974976191,3000,0.850102940756356,0.0460853414817443,7.20643534235293e-06,0.09,0.09,1,3000,49.9851650259871,0.00229406560565171,0,0.000360321767117647,0,5.93091652461137e-05,0,0.0121212774762016,0,0,0,0,0,0,0,0,49.9752996095011,0.00302132883555633,0,0.0120566168151564,0,0.00962244485723119,2999.97915775548,0.0173903089523705,0,0.00345191996338128,0,50.0000000000013,0.97
"R0s4618",50,0.966686232533966,0.966956297974384,1.8981412144391,1.89856905913136,0.0305798581900406,0.0311897303335215,3000,0.850153106241368,0.0259975614286835,2.68237238690688e-06,0.09,0.09,1,3000,49.9917254578517,0.00128089241616105,0,0.000134118619345344,0,3.34564519871072e-05,0,0.00682607465878454,0,0,0,0,0,0,0,0,49.9860896283058,0.00168772350677489,0,0.00677817323176941,0,0.0054444749549406,2999.98838637361,0.009688731114425,0,0.00192489798212063,0,49.999999999998,0.98
"R0s4619",50,0.957322770211768,0.957450045309517,1.89836692940769,1.89856905913136,0.0145211162870048,0.0146635343834231,3000,0.850186925111429,0.0123456632052341,6.30441061131346e-07,0.09,0.09,1,3000,49.9961139177847,0.000602198537306906,0,3.15220530565673e-05,0,1.58876000918321e-05,0,0.00323647402553962,0,0,0,0,0,0,0,0,49.9934035631065,0.000793804884068122,0,0.0032086610112255,0,0.0025939709983218,2999.99455082243,0.0045453326117552,0,0.000903844625193065,0,50.0000000000007,0.99
"R0s4620",50,0.781444353918343,0.781467593684534,0.781444353918343,0.781467593684534,0,0.00267698164749255,3000,0.542255611289783,0,1.37478668081795e-05,0.12,0.12,1,3000,49.9985579687816,0.000109937644660885,0,0.000687393340408974,0,0,0,0.000644700233317536,0,0,0,0,0,0,0,0,49.998526156432,0.000146104354649482,0,0.000685146350937981,0,0.000642592862653767,2999.99825410119,0.00158498136471457,0,0.000160917473592826,0,50,0
"R0s4621",50,0.703209457501621,0.7032104625126,0.781466485736506,0.781467593684534,2.93364904382191e-05,0.000118374818455326,3000,0.542265741893254,1.59081737520253e-05,5.04368356212639e-07,0.12,0.12,1,3000,49.9999354894401,4.86138884826799e-06,0,2.52184178106319e-05,0,3.21318598568657e-08,0,3.43986194987424e-05,0,0,0,0,0,0,0,0,49.9999251811627,6.49273159816791e-06,0,3.35837000758087e-05,0,3.47424052038913e-05,2999.99992452479,6.84655112848965e-05,0,7.01025459676382e-06,0,49.9999999999981,0.2
"R0s4622",50,0.624953299066271,0.624953331340666,0.781467554813538,0.781467593684534,1.88255763944284e-06,3.79161906635457e-06,3000,0.542266231246174,1.02084743624437e-06,1.21372199933168e-08,0.12,0.12,1,3000,49.9999979319853,1.55713308679859e-07,0,6.06860999665839e-07,0,2.06280944171461e-09,0,1.30337813332649e-06,0,0,0,0,0,0,0,0,49.9999971675833,2.09098955677527e-07,0,1.2138958337628e-06,0,1.40942182923319e-06,2999.99999763999,2.13870244208101e-06,0,2.20975436870071e-07,0,50.0000000000006,0.4
"R0s4623",50,0.546696199089604,0.546696200168733,0.781467592289742,0.781467593684534,8.82219737711046e-08,1.23485783472615e-07,3000,0.542266248400298,4.78397987433264e-08,2.52793087085367e-10,0.12,0.12,1,3000,49.9999999339981,5.07128474220183e-09,0,1.26396543542683e-08,0,9.67067922779685e-11,0,4.8198880774595e-08,0,0,0,0,0,0,0,0,49.9999998896803,6.84551242537604e-09,0,4.48097128465684e-08,0,5.86635520709871e-08,2999.99999992645,6.80369383439748e-08,0,7.08933542585005e-09,0,50.0000000000046,0.6
"R0s4624",50,0.468439068951652,0.468439068996799,0.781467593623255,0.781467593684534,4.39101980799977e-09,4.98175094708975e-09,3000,0.542266249010692,2.38110184061569e-09,4.71829496638748e-12,0.12,0.12,1,3000,49.9999999974543,2.04589361276786e-10,0,2.35914748319374e-10,0,4.81483875468632e-12,0,2.09992927938144e-09,0,0,0,0,0,0,0,0,49.9999999947487,2.77362386199627e-10,0,2.02289351179477e-09,0,2.95072321154715e-09,2999.99999999813,2.69290624838885e-09,0,2.82521238836074e-10,0,49.9999999999996,0.8
"R0s4625",50,0.429310503402947,0.429310503410832,0.781467593673864,0.781467593684534,8.52865549503792e-10,9.01538961507739e-10,3000,0.542266249033858,4.62480202459621e-10,4.07303127765727e-13,0.12,0.12,1,3000,49.999999999554,3.70241873309133e-11,0,2.03651563882864e-11,0,9.35300572065589e-13,0,3.88459000993237e-10,0,0,0,0,0,0,0,0,49.9999999989757,5.02820868790189e-11,0,3.8421072272429e-10,0,5.87158918893752e-10,3000.00000000303,4.83610840224646e-10,0,5.08762417780989e-11,0,50.0000000000008,0.9
"R0s4626",50,0.425397646844969,0.425397646852235,0.7814675936743,0.781467593684534,7.05363594538224e-10,7.41039206479602e-10,3000,0.542266249034057,3.82494870615422e-10,2.99842949083344e-13,0.12,0.12,1,3000,49.9999999996266,3.04328216213389e-11,0,1.49921474541672e-11,0,7.73550424646216e-13,0,3.19843993270755e-10,0,0,0,0,0,0,0,0,49.9999999991474,4.13371151284664e-11,0,3.17243554433498e-10,0,4.86939991199703e-10,2999.9999999974,3.97235410179815e-10,0,4.17999507468813e-11,0,49.9999999999927,0.91
"R0s4627",50,0.421484790288375,0.421484790293639,0.781467593677409,0.781467593684534,5.77633471906322e-10,6.03209795325934e-10,3000,0.54226624903548,3.13231136127982e-10,2.15890828739556e-13,0.12,0.12,1,3000,49.9999999997015,2.47724761940835e-11,0,1.07945414369778e-11,0,6.334798689818e-13,0,2.60774792390625e-10,0,0,0,0,0,0,0,0,49.9999999993043,3.36539835069013e-11,0,2.59395709979407e-10,0,3.99870250235961e-10,3000.0000000024,3.23128489061048e-10,0,3.40102745245247e-11,0,49.9999999999985,0.92
"R0s4628",50,0.417571933730996,0.417571933735042,0.781467593679155,0.781467593684534,4.67113837251694e-10,4.84940515788561e-10,3000,0.542266249036279,2.53300068399419e-10,1.51118455626528e-13,0.12,0.12,1,3000,49.9999999997638,1.99154215929594e-11,0,7.55592278132642e-12,0,5.12280705646886e-13,0,2.09966802352405e-10,0,0,0,0,0,0,0,0,49.9999999994397,2.70598022377533e-11,0,2.09460398350486e-10,0,3.24271832159509e-10,3000.00000000318,2.59597327773591e-10,0,2.73300518415585e-11,0,50.0000000000017,0.93
"R0s4629",50,0.413659077173224,0.413659077176445,0.781467593680139,0.781467593684534,3.71514339153709e-10,3.83487343455366e-10,3000,0.54226624903673,2.01459687156241e-10,1.01924516526352e-13,0.12,0.12,1,3000,49.9999999997948,1.57489668770171e-11,0,5.0962258263176e-12,0,4.07441787307929e-13,0,1.66281414661272e-10,0,0,0,0,0,0,0,0,49.9999999995498,2.1401991867147e-11,0,1.6636422817802e-10,0,2.58640003528976e-10,3000.00000000274,2.05150408956534e-10,0,2.16031099933991e-11,0,49.9999999999823,0.94
"R0s4630",50,0.409746220616056,0.409746220617849,0.781467593682376,0.781467593684534,2.88879558441322e-10,2.965242740094e-10,3000,0.542266249037754,1.56649634579658e-10,6.53495939240985e-14,0.12,0.12,1,3000,49.9999999998548,1.21775882550062e-11,0,3.26747969620492e-12,0,3.1681916350872e-13,0,1.28750771508522e-10,0,0,0,0,0,0,0,0,49.9999999996758,1.65511963509698e-11,0,1.29193655264161e-10,0,2.016893534954e-10,3000.00000000576,1.58524306348993e-10,0,1.66971262019789e-11,0,49.9999999999993,0.95
"R0s4631",50,0.40583336405763,0.405833364059252,0.781467593682399,0.781467593684534,2.1750556817075e-10,2.2204366204076e-10,3000,0.542266249037765,1.17945928596781e-10,3.89528124951604e-14,0.12,0.12,1,3000,49.9999999998872,9.11883622343982e-12,0,1.94764062475802e-12,0,2.38544593811576e-13,0,9.65366248189847e-11,0,0,0,0,0,0,0,0,49.9999999997496,1.23957407123069e-11,0,9.71556500601122e-11,0,1.52297801237216e-10,3000.00000000268,1.18629537151666e-10,0,1.24979572181623e-11,0,49.999999999995,0.96
"R0s4632",50,0.401920507497477,0.401920507500655,0.781467593679086,0.781467593684534,1.55940370917856e-10,1.58345623731749e-10,3000,0.542266249036248,8.45612000109467e-11,2.07294493583026e-14,0.12,0.12,1,3000,49.999999999918,6.50290035859337e-12,0,1.03647246791513e-12,0,1.71026045793654e-13,0,6.89274135954337e-11,0,0,0,0,0,0,0,0,49.9999999998181,8.84105568295285e-12,0,6.95763102591137e-11,0,1.09508707742214e-10,2999.99999998698,8.45442121991837e-11,0,8.90899643670682e-12,0,49.9999999999946,0.97
"R0s4633",50,0.398007650941099,0.398007650942059,0.781467593683126,0.781467593684534,1.02908214147621e-10,1.03951412380208e-10,3000,0.542266249038097,5.58036512810399e-11,9.02679634091244e-15,0.12,0.12,1,3000,49.9999999999415,4.26905184312969e-12,0,4.51339817045622e-13,0,1.12864705446741e-13,0,4.53019996141246e-11,0,0,0,0,0,0,0,0,49.999999999878,5.80485564681987e-12,0,4.5865745739476e-11,0,7.24795496722602e-11,3000,5.54671716822618e-11,0,5.84625874136941e-12,0,49.9999999999917,0.98
"R0s4634",50,0.394094794380848,0.394094794383462,0.781467593679584,0.781467593684534,5.72330913659941e-11,5.7519118256398e-11,3000,0.542266249036476,3.10355737757995e-11,2.48480145323917e-15,0.12,0.12,1,3000,49.9999999999642,2.36218144790135e-12,0,1.24240072661958e-13,0,6.27710888020329e-14,0,2.50940064017721e-11,0,0,0,0,0,0,0,0,49.9999999999337,3.21244161609572e-12,0,2.54829853477026e-11,0,4.04292195420024e-11,2999.99999998405,3.06725608328111e-11,0,3.23360956891184e-12,0,49.9999999999919,0.99
"R0s4635",50,0.343102806912617,0.343102806915577,0.343102806912617,0.343102806915577,0,2.88374904150926e-10,3000,0.29043474040335,0,2.88166792655933e-12,0.15,0.15,1,3000,49.999999999581,1.18429118747814e-11,0,1.44083396327967e-10,0,0,0,2.62942727414754e-10,0,0,0,0,0,0,0,0,49.9999999995663,1.61829152849498e-11,0,1.47663577961533e-10,0,2.69475593422736e-10,2999.9999999997,2.90586015335707e-10,0,1.59998571600911e-11,0,49.9999999999999,0
"R0s4636",50,0.308744067559877,0.308744067559982,0.34310280691547,0.343102806915577,4.78415332569199e-12,1.1553641508821e-11,3000,0.290434740405374,1.38948432920686e-12,8.22516774400836e-14,0.15,0.15,1,3000,49.9999999999828,4.74482197487516e-13,0,4.11258387200418e-12,0,5.25085716302572e-15,0,1.20386247407458e-11,0,0,0,0,0,0,0,0,49.9999999999585,6.52164456739997e-13,0,7.23562877950633e-12,0,1.60554726421205e-11,3000.00000000082,1.13818234082194e-11,0,6.30992066001937e-13,0,49.9999999999994,0.2
"R0s4637",50,0.274385328204423,0.274385328204387,0.343102806915626,0.343102806915577,5.93903289263849e-13,8.61763635098218e-13,3000,0.290434740405485,1.72490147643309e-13,3.8290115136571e-15,0.15,0.15,1,3000,50.0000000000004,3.53907037001321e-14,0,1.91450575682855e-13,0,6.52016467501576e-16,0,9.25396780017448e-13,0,0,0,0,0,0,0,0,49.9999999999964,4.88480984980013e-14,0,6.37611502298018e-13,0,1.66450839510203e-12,3000.00000000052,8.35562015450822e-13,0,4.65443302391199e-14,0,50.0000000000015,0.4
"R0s4638",50,0.240026588848845,0.240026588848792,0.343102806915636,0.343102806915577,1.05988952388791e-13,1.25005920172572e-13,3000,0.290434740405492,3.07828738728884e-14,3.03702958866263e-16,0.15,0.15,1,3000,49.999999999997,5.13371335410972e-15,0,1.51851479433132e-14,0,1.16378677440864e-16,0,1.29187318180974e-13,0,0,0,0,0,0,0,0,50.0000000000087,7.10388169585139e-15,0,1.03593786146153e-13,0,3.02120489715486e-13,3000.00000000035,1.20057187464494e-13,0,6.70679323848008e-15,0,49.9999999999972,0.6
"R0s4639",50,0.205667849493409,0.205667849493197,0.343102806915925,0.343102806915577,2.1733347767798e-14,2.30931336630651e-14,3000,0.290434740405697,6.31211921708713e-15,2.3353195808575e-17,0.15,0.15,1,3000,49.9999999999969,9.48383312651546e-16,0,1.16765979042875e-15,0,2.386609244535e-17,0,2.24104000147999e-14,0,0,0,0,0,0,0,0,49.9999999999997,1.31437075922377e-15,0,2.06121792607387e-14,0,6.46429682539911e-14,3000.00000000314,2.2052462253339e-14,0,1.23403228277662e-15,0,49.9999999999969,0.8
"R0s4640",50,0.188488479816351,0.188488479815399,0.343102806917321,0.343102806915577,7.90798342253508e-15,8.12204781578081e-15,3000,0.290434740406688,2.29675311246437e-15,3.7766168233575e-18,0.15,0.15,1,3000,50.0000000000089,3.33554325083401e-16,0,1.88830841167875e-16,0,8.68430725207227e-18,0,7.63519964329831e-15,0,0,0,0,0,0,0,0,50.0000000000044,4.62527877858479e-16,0,7.45120713546715e-15,0,2.40047641106481e-14,3000.00000001485,7.74040273629091e-15,0,4.33405826042382e-16,0,50.0000000000089,0.9
"R0s4641",50,0.186770542847789,0.186770542847619,0.343102806915831,0.343102806915577,6.93503973313157e-15,7.10173275175562e-15,3000,0.29043474040563,2.0141764645948e-15,2.94801543727765e-18,0.15,0.15,1,3000,49.9999999999912,2.91652269065939e-16,0,1.47400771863882e-16,0,7.61587301676196e-18,0,6.65690942323181e-15,0,0,0,0,0,0,0,0,50.0000000000114,4.04443476167746e-16,0,6.53131169062701e-15,0,2.1092309630622e-14,3000.00000000215,6.76681658724992e-15,0,3.78912443248401e-16,0,49.9999999999912,0.91
"R0s4642",50,0.185052605879327,0.18505260587984,0.343102806914709,0.343102806915577,6.01579445461326e-15,6.14262604245978e-15,3000,0.290434740404834,1.74719570075444e-15,2.24840649564004e-18,0.15,0.15,1,3000,50.0000000000204,2.522639031811e-16,0,1.12420324782002e-16,0,6.60640225150135e-18,0,5.7421710225769e-15,0,0,0,0,0,0,0,0,49.9999999999918,3.4983906413683e-16,0,5.66299186258428e-15,0,1.83317449048573e-14,2999.99999999204,5.8519120007138e-15,0,3.27698954085436e-16,0,50.0000000000204,0.92
"R0s4643",50,0.183334668911917,0.18333466891206,0.343102806915342,0.343102806915577,5.14999508628816e-15,5.24375937507857e-15,3000,0.290434740405283,1.49573748597458e-15,1.66610201167029e-18,0.15,0.15,1,3000,50.0000000000124,2.15349460988853e-16,0,8.33051005835145e-17,0,5.65561838231681e-18,0,4.88948943941381e-15,0,0,0,0,0,0,0,0,50.0000000000012,2.98660156256967e-16,0,4.84586873987269e-15,0,1.57233582290708e-14,2999.99999999754,4.9947254050181e-15,0,2.79712088593401e-16,0,50.0000000000124,0.93
"R0s4644",50,0.181616731943843,0.18161673194428,0.343102806914666,0.343102806915577,4.33144191678298e-15,4.39816446415097e-15,3000,0.290434740404803,1.25800120867935e-15,1.18832593174129e-18,0.15,0.15,1,3000,49.9999999999917,1.80622770601683e-16,0,5.94162965870646e-17,0,4.75671368153009e-18,0,4.09178875466216e-15,0,0,0,0,0,0,0,0,50.0000000000197,2.50510485217654e-16,0,4.07398191903693e-15,0,1.32492310814353e-14,2999.9999999917,4.18858140447603e-15,0,2.34578652307786e-16,0,49.9999999999917,0.94
"R0s4645",50,0.179898794975267,0.1798987949765,0.343102806913163,0.343102806915577,3.56003239797697e-15,3.60514892970027e-15,3000,0.290434740403737,1.03395708533534e-15,8.0534141224702e-19,0.15,0.15,1,3000,49.9999999999786,1.48055397523625e-16,0,4.0267070612351e-17,0,3.90957613572002e-18,0,3.34792252880051e-15,0,0,0,0,0,0,0,0,49.9999999999986,2.05351167141605e-16,0,3.34712348030399e-15,0,1.09099749273296e-14,2999.99999997958,3.43278637440646e-15,0,1.92260373112881e-16,0,49.9999999999786,0.95
"R0s4646",50,0.178180858008764,0.178180858008721,0.343102806915613,0.343102806915577,2.83011918543681e-15,2.85845035561951e-15,3000,0.290434740405475,8.21964930938894e-16,5.06842665667908e-19,0.15,0.15,1,3000,49.9999999999911,1.17390158341664e-16,0,2.53421332833954e-17,0,3.10800447527686e-18,0,2.65157705504795e-15,0,0,0,0,0,0,0,0,50.0000000000059,1.6282600410167e-16,0,2.65988372283965e-15,0,8.6891657456301e-15,3000.00000000041,2.72134557089641e-15,0,1.52422034704837e-16,0,49.9999999999911,0.96
"R0s4647",50,0.176462921042095,0.176462921040941,0.34310280691778,0.343102806915577,2.14069920324937e-15,2.15657108808603e-15,3000,0.290434740407013,6.2173341738523e-16,2.84567206451574e-19,0.15,0.15,1,3000,50.0000000000001,8.85655477653399e-17,0,1.42283603225787e-17,0,2.35089763828557e-18,0,2.00093626573656e-15,0,0,0,0,0,0,0,0,50.000000000013,1.22850143691842e-16,0,2.01123236407024e-15,0,6.58452498319044e-15,3000.00000001887,2.05280479896459e-15,0,1.14982663465973e-16,0,50.0000000000001,0.97
"R0s4648",50,0.17474498407255,0.174744984073161,0.343102806914316,0.343102806915577,1.48863137346123e-15,1.49589883879526e-15,3000,0.290434740404555,4.32350266509288e-16,1.30578227853135e-19,0.15,0.15,1,3000,49.9999999999853,6.14332171989839e-17,0,6.52891139265673e-18,0,1.63480659027798e-18,0,1.392244024558e-15,0,0,0,0,0,0,0,0,50.0000000000042,8.52182355033461e-17,0,1.39813971485213e-15,0,4.58715385689458e-15,2999.99999998929,1.42369926893779e-15,0,7.97486289025252e-17,0,49.9999999999853,0.98
"R0s4649",50,0.173027047106287,0.173027047105381,0.343102806917476,0.343102806915577,8.71731287803943e-16,8.73833244284967e-16,3000,0.290434740406797,2.53181050277821e-16,3.78466219292201e-20,0.15,0.15,1,3000,50.0000000000307,3.58863755353169e-17,0,1.892331096461e-18,0,9.57332855234841e-19,0,8.22725101090199e-16,0,0,0,0,0,0,0,0,49.9999999999997,4.97825284531168e-17,0,8.18484737450493e-16,0,2.69102662663363e-15,3000.00000001569,8.31530247572543e-16,0,4.65803643780187e-17,0,50.0000000000307,0.99
"R0s4650",100,0.999999999999997,12.5794764186944,0.999999999999997,12.5794764186944,0,107.559154765226,3000,0.632120558828557,0,0.462303374348781,0.03,0.03,1,3000,4.32345284231874,4.41721374805858,0,23.115168717439,0,0,0,18.1441646921835,0,0,0,0,0,0,0,0,8.50068029172537,11.4296511526288,0,44.8583082871988,0,35.2113602684467,2789.33262547137,95.0506680419384,0,115.616706486689,0,49.9999999999998,0
"R0s4651",100,1.00000000000003,11.7378265428428,1.07646502151657,12.5794764186944,23.0794776271236,115.397388135619,3000,0.659201887171228,15.214035206726,0.396794504698952,0.03,0.03,1,3000,4.86829534280411,4.73911244910138,0,19.8397252349476,0,0.025247597794884,0,20.5276193753529,0,0,0,0,0,0,0,0,8.88436358328537,11.3817232971038,0,44.6702043380953,0,35.0637087815159,2799.27582104299,90.5644138998534,0,110.159765056869,0,50.0000000000008,0.2
"R0s4652",100,0.999999999999998,10.8961766669912,1.17566628092807,12.5794764186944,49.7089193910082,124.272298477521,3000,0.691386711976547,34.3680863336564,0.320483196709598,0.03,0.03,1,3000,5.5686935153414,5.10358515308094,1.42854397002351e-23,16.0241598354799,4.25346148023556e-23,0.0543786485933089,2.59947540087728e-23,23.2491828475045,0,0,0,0,0,0,0,0,9.3849466451688,11.3191928893533,3.15201571109878e-23,44.4247892969239,1.13405144519705e-22,34.8710711685533,2811.02617961514,85.2627888404287,2.52000022973313e-22,103.711031544259,2.95138432514303e-22,50.0000000000001,0.4
"R0s4653",100,0.999999999999999,10.0545267911396,1.3091281231626,12.5794764186944,80.5632322554459,134.272053759076,3000,0.729944591173624,58.8066956323271,0.230847569113218,0.03,0.03,1,3000,6.50047615129894,5.51425272111196,0,11.5423784556609,0,0.0881314611146522,0,26.3547612108133,0,0,0,0,0,0,0,0,10.0634779334045,11.234434052398,0,44.0921336465081,0,34.6099543676892,2825.08740185692,78.9185289827316,0,95.9940691603755,0,49.9999999999997,0.6
"R0s4654",100,0.999999999999998,9.21287691528803,1.49726248103851,12.5794764186944,116.266233091665,145.332791364582,3000,0.776258179974009,90.2526144921701,0.124931885152923,0.03,0.03,1,3000,7.79545950071451,5.96849245850438,0,6.24659425764616,0,0.127188454507081,0,29.8622653286279,0,0,0,0,0,0,0,0,11.0299696045431,11.1137046013129,0,43.6183030051528,0,34.2380227889908,2842.12894043356,71.229585073882,0,86.6414744925521,0,50,0.8
"R0s4655",100,0.999999999999996,8.79205197736224,1.62280108694906,12.5794764186944,136.016480477828,151.129422753142,3000,0.802654856738692,109.174288652032,0.0649574108820994,0.03,0.03,1,3000,8.64854831818197,6.20654713565265,0,3.24787054410497,0,0.148794069261952,0,31.7482399327987,0,0,0,0,0,0,0,0,11.6814937221159,11.0323193691043,0,43.2988878464849,0,33.9872990622943,2852.02565173612,66.7643040932303,0,81.210044170644,0,50.0000000000002,0.9
"R0s4656",100,1.00000000000001,8.74996948356966,1.63688564229284,12.5794764186944,138.058017674464,151.712107334576,3000,0.805414892764081,111.1939835005,0.058687070731531,0.03,0.03,1,3000,8.74373698073983,6.23047668725158,0,2.93435353657655,0,0.151027391473863,0,31.9404054039579,0,0,0,0,0,0,0,0,11.7549233372827,11.0231468977866,0,43.262888362281,0,33.9590414026504,2853.07226484882,66.2920844352341,0,80.6356507158637,0,49.9999999999997,0.91
"R0s4657",100,0.999999999999989,8.70788698977708,1.6512833185162,12.5794764186944,140.111025261175,152.29459267519,3000,0.808196394506529,113.237225446695,0.0523665729746519,0.03,0.03,1,3000,8.84093534559405,6.25439805647598,0,2.6183286487326,0,0.15327326162121,0,32.1330646875759,0,0,0,0,0,0,0,0,11.8300552185023,11.013761787651,0,43.2260543278778,0,33.9301286659683,2854.12969281196,65.8149852426629,0,80.0553219454419,0,49.9999999999998,0.92
"R0s4658",100,0.999999999999988,8.6658044959845,1.66600390548803,12.5794764186944,142.175287453125,152.876653175403,3000,0.810999176254091,115.304041008173,0.0459958754263944,0.03,0.03,1,3000,8.94020300138751,6.27830197845598,1.06664827783691e-21,2.29979377131972,3.82524236692278e-22,0.155531443648012,3.89089162948847e-21,32.3261698051887,0,0,0,0,0,0,0,0,11.9069452316416,11.0041570602049,1.83862999017369e-21,43.1883583545677,5.52471048936892e-21,33.9005393535851,2855.19804860133,65.3329555419139,1.3247635435796e-20,79.4689958566577,1.42600516972636e-20,49.9999999999999,0.93
"R0s4659",100,1,8.62372200219192,1.68105756712662,12.5794764186944,144.250566617881,153.45804959349,3000,0.813823022762817,117.394432160213,0.0395749711698121,0.03,0.03,1,3000,9.04160166338318,6.3021786280694,0,1.97874855849061,0,0.157801677598293,0,32.5196694724587,0,0,0,0,0,0,0,0,11.9856515139208,10.9943254532286,0,43.149771940091,0,33.8702510927593,2856.27744383785,64.8459449713159,0,78.8766111911244,0,50.0000000000002,0.94
"R0s4660",100,1.00000000000001,8.58163950839934,1.69645485698798,12.5794764186944,146.336601900443,154.038528316256,3000,0.816667687383937,119.508374253659,0.0331038913311303,0.03,0.03,1,3000,9.14519525241954,6.32601758998999,0,1.65519456655652,0,0.160083678111952,0,32.713508912922,0,0,0,0,0,0,0,0,12.066234577871,10.9842594077904,0,43.1102654176721,0,33.8392405966671,2857.36798852477,64.3539038981952,0,78.2781075771857,0,50,0.95
"R0s4661",100,1.00000000000001,8.53955701460676,1.71220673444368,12.5794764186944,148.433107770089,154.617820593842,3000,0.819532890101898,121.645813797627,0.026582708036712,0.03,0.03,1,3000,9.25104997597712,6.34980782726253,0,1.3291354018356,0,0.162377132835088,0,32.9076296620897,0,0,0,0,0,0,0,0,12.148757420029,10.9739510546682,0,43.0698079027303,0,33.807483622573,2858.46979077031,63.856783545827,0,77.673425684335,0,50,0.96
